,hotel,price,rating,start_date,city
300,Barcelona Princess,1201,8.2,2023-05-15,Barcelona
301,Chic &amp; Basic Born Boutique Hotel,1196,7.9,2023-05-15,Barcelona
302,You Stylish El Borne Apartments,1788,8.2,2023-05-15,Barcelona
303,BCN Urbaness Hotels Bonavista,1036,8.1,2023-05-15,Barcelona
304,Feelathome Plaza Apartments,997,8.2,2023-05-15,Barcelona
305,Vincci Bit,1577,8.4,2023-05-15,Barcelona
306,Europark,1091,8.7,2023-05-15,Barcelona
307,Hotel 54 Barceloneta,1522,8.1,2023-05-15,Barcelona
308,Hotel Rec Barcelona - Adults Only,1241,8.8,2023-05-15,Barcelona
309,Ramblas Hotel,932,7.4,2023-05-15,Barcelona
310,Sant Antoni Market,988,8.5,2023-05-15,Barcelona
311,Wello Apartments,1574,9.0,2023-05-15,Barcelona
312,Hotel America Barcelona,1252,8.5,2023-05-15,Barcelona
313,Evenia Rocafort,902,8.4,2023-05-15,Barcelona
314,Nice flat within walking range to the beach,463,nan,2023-05-15,Barcelona
315,ClassBedroom Barcelona Beach Apartments,986,8.0,2023-05-15,Barcelona
316,Hostal Girona,939,8.8,2023-05-15,Barcelona
317,Hotel Granvia,1311,8.9,2023-05-15,Barcelona
318,Room Mate Anna,1386,8.7,2023-05-15,Barcelona
319,Hotel SB Icaria Barcelona,1044,7.9,2023-05-15,Barcelona
320,Atlantis by Atbcn,1180,8.2,2023-05-15,Barcelona
321,Victoria Diagonal Mar Barcelona,2327,9.3,2023-05-15,Barcelona
322,Leonardo Boutique Hotel Barcelona Sagrada Familia,859,8.7,2023-05-15,Barcelona
323,HCC St. Moritz,1123,8.6,2023-05-15,Barcelona
324,The One Barcelona GL,2331,9.1,2023-05-15,Barcelona
325,Centric Apartments Paseo de Gracia,1817,8.0,2023-05-15,Barcelona
326,Sixties Ramblas,1080,8.4,2023-05-15,Barcelona
327,Generator Barcelona,917,7.8,2023-05-15,Barcelona
328,Som Nit Port Vell,1342,8.6,2023-05-15,Barcelona
329,K+K Hotel Picasso El Born,1336,8.5,2023-05-15,Barcelona
330,Plaza Goya Rooms,837,8.5,2023-05-15,Barcelona
331,Aparthotel Rambla108,2103,8.2,2023-05-15,Barcelona
332,Hesperia Barcelona Presidente,1031,8.4,2023-05-15,Barcelona
333,Garbi Millenni,869,8.0,2023-05-15,Barcelona
334,Ola Living Born,1196,7.8,2023-05-15,Barcelona
335,Hostal Fernando,998,8.3,2023-05-15,Barcelona
336,HOSTAL BEDMATES,747,8.3,2023-05-15,Barcelona
337,Live &amp; Dream,762,8.2,2023-05-15,Barcelona
338,Hotel Santa Marta,894,8.5,2023-05-15,Barcelona
339,Hotel Barcelona Universal,1164,8.4,2023-05-15,Barcelona
340,Exe Cristal Palace,1197,7.6,2023-05-15,Barcelona
341,Aparthotel Silver,762,8.5,2023-05-15,Barcelona
342,Best Western Plus Hotel Alfa Aeropuerto,912,8.4,2023-05-15,Barcelona
343,Hotel Soho,1307,8.8,2023-05-15,Barcelona
344,Mercedes Heritage Apartments,2453,8.5,2023-05-15,Barcelona
345,BacHome Terrace B&amp;B,1456,8.4,2023-05-15,Barcelona
346,Modern 2 Bedroom Flat in Trendy Poble Sec,1439,8.0,2023-05-15,Barcelona
347,Sonder Casa Luz,1364,8.5,2023-05-15,Barcelona
348,Room Mate Emma,1085,8.9,2023-05-15,Barcelona
349,Grupotel Gran Via 678,1319,8.1,2023-05-15,Barcelona
350,Trip Barcelona Spain,1264,8.5,2023-05-15,Barcelona
351,Hostal Radio Barcelona,709,7.6,2023-05-15,Barcelona
352,Paral·lel,912,8.3,2023-05-15,Barcelona
353,Pensión San Ramón,487,6.4,2023-05-15,Barcelona
354,The Conica Deluxe Bed&amp;Breakfast,1748,9.1,2023-05-15,Barcelona
355,Alos Apartments Paseo de Gracia-Diagonal,1203,8.4,2023-05-15,Barcelona
356,Lugaris Rambla,1061,8.5,2023-05-15,Barcelona
357,Classbedroom Born Apartments,946,8.0,2023-05-15,Barcelona
358,Tibidabo Apartments,929,8.8,2023-05-15,Barcelona
359,Feelathome Poblenou Beach Apartments,1298,8.4,2023-05-15,Barcelona
360,Inside Barcelona Apartments Mercat,1245,9.0,2023-05-15,Barcelona
361,Caledonian,1165,8.6,2023-05-15,Barcelona
362,Sonder Vasanta,793,8.1,2023-05-15,Barcelona
363,Serras Barcelona,3039,9.4,2023-05-15,Barcelona
364,Hostal Balkonis,748,7.7,2023-05-15,Barcelona
365,Eric Vökel Boutique Apartments - Gran Vía Suites,1649,8.9,2023-05-15,Barcelona
366,ABaC Restaurant Hotel Barcelona GL Monumento,2757,9.2,2023-05-15,Barcelona
367,Hotel Barcelona Condal Mar Affiliated by Meliá,966,7.9,2023-05-15,Barcelona
368,SM Hotel Sant Antoni,886,8.6,2023-05-15,Barcelona
369,Dalia Ramblas,1033,8.3,2023-05-15,Barcelona
370,La França Travellers Adults Only,662,7.8,2023-05-15,Barcelona
371,Eurostars Monumental,1559,8.4,2023-05-15,Barcelona
372,Catalunya,919,8.0,2023-05-15,Barcelona
373,Grupotel Gravina,1175,8.2,2023-05-15,Barcelona
374,NH Sants Barcelona,1097,8.5,2023-05-15,Barcelona
375,NH Barcelona Stadium,1037,8.1,2023-05-15,Barcelona
376,Sonder La Casa Del Sol,1188,7.7,2023-05-15,Barcelona
377,Central Corner of Love with terrace,1154,5.3,2023-05-15,Barcelona
378,ibis Styles Barcelona City Bogatell,975,8.5,2023-05-15,Barcelona
379,Melia Barcelona Sky 4* Sup,1404,8.1,2023-05-15,Barcelona
380,Boutique Hotel H10 Montcada,1349,8.8,2023-05-15,Barcelona
381,Room Mate Carla,1163,8.7,2023-05-15,Barcelona
382,Hotel Actual,1225,8.6,2023-05-15,Barcelona
383,A Home in Barcelona,1003,8.7,2023-05-15,Barcelona
384,The 8 Boutique B&amp;B,1522,8.5,2023-05-15,Barcelona
385,Ramblas by Pillow,1044,8.4,2023-05-15,Barcelona
386,htop BCN City #htopEnjoy,784,6.6,2023-05-15,Barcelona
387,Hostal Sans,561,7.7,2023-05-15,Barcelona
388,Flor Parks,1533,8.5,2023-05-15,Barcelona
389,U232 Hotel,1007,8.8,2023-05-15,Barcelona
390,Aparthotel Mariano Cubi Barcelona,901,8.1,2023-05-15,Barcelona
391,Guitart Grand Passage,1520,8.0,2023-05-15,Barcelona
392,Barcelona Century Hotel,958,8.4,2023-05-15,Barcelona
393,Top Barcelona Apartments,1481,7.9,2023-05-15,Barcelona
394,Hotel SB Glow **** Sup,1209,8.0,2023-05-15,Barcelona
395,Hotel Reding Croma,1113,8.3,2023-05-15,Barcelona
396,Hostal Mayerling Centro,848,7.6,2023-05-15,Barcelona
